time,temperature_2m,relative_humidity_2m,apparent_temperature,surface_pressure,wind_speed_10m
2024-03-07T05:00,31.7,49,36.2,997.8,3.0
2024-03-07T06:00,33.9,36,38.0,996.7,4.1
2024-03-07T07:00,35.8,26,38.6,995.3,6.9
2024-03-07T08:00,36.9,21,38.3,994.1,9.9
2024-03-07T09:00,36.8,21,36.7,992.8,11.9
2024-03-07T10:00,36.6,23,36.2,991.9,11.2
2024-03-07T11:00,36.3,24,35.7,991.7,10.1
2024-03-07T12:00,35.4,27,35.1,992.0,9.4
2024-03-07T13:00,33.3,40,34.2,993.3,13.4
2024-03-07T14:00,30.7,47,31.3,994.8,16.3
2024-03-07T15:00,29.6,47,30.4,995.9,11.6
2024-03-07T16:00,28.2,51,29.8,996.6,6.1
2024-03-07T17:00,26.6,59,28.6,996.7,6.4
2024-03-07T18:00,26.2,61,28.4,996.5,5.4
2024-03-07T19:00,26.5,58,28.8,996.1,2.9
2024-03-07T20:00,25.9,60,28.6,995.4,0.4
2024-03-07T21:00,24.6,67,27.2,994.7,2.4
2024-03-07T22:00,23.5,74,26.2,994.5,3.3
2024-03-07T23:00,23.3,76,26.2,994.8,2.4
2024-03-08T00:00,22.1,82,24.8,995.1,3.9
2024-03-08T01:00,23.0,76,25.4,996.2,4.5
2024-03-08T02:00,25.0,71,27.8,997.3,5.1
2024-03-08T03:00,28.0,64,31.5,998.0,3.7
2024-03-08T04:00,30.3,53,33.5,998.3,2.9
2024-03-08T05:00,32.4,44,36.5,998.0,2.7
2024-03-08T06:00,34.2,37,38.6,997.2,3.4
2024-03-08T07:00,35.6,32,40.0,995.7,3.9
2024-03-08T08:00,36.6,28,40.5,994.5,4.7
2024-03-08T09:00,37.2,26,39.7,993.2,7.0
2024-03-08T10:00,37.4,25,38.1,992.5,11.0
2024-03-08T11:00,36.6,26,35.9,992.6,12.9
2024-03-08T12:00,35.6,28,35.4,992.7,11.2
2024-03-08T13:00,33.3,33,33.4,994.0,10.7
2024-03-08T14:00,31.9,37,31.6,994.9,14.2
2024-03-08T15:00,30.2,44,30.7,995.7,12.4
2024-03-08T16:00,28.5,50,29.9,996.5,7.0
2024-03-08T17:00,26.4,60,28.3,997.1,7.0
2024-03-08T18:00,27.2,56,29.5,997.2,2.4
2024-03-08T19:00,25.3,65,27.6,996.7,5.4
2024-03-08T20:00,24.6,71,27.1,996.1,5.7
2024-03-08T21:00,23.5,81,26.5,995.5,5.9
2024-03-08T22:00,23.9,82,27.4,995.1,4.9
2024-03-08T23:00,23.9,83,28.0,994.9,1.5
2024-03-09T00:00,22.6,89,26.6,995.2,1.9
2024-03-09T01:00,23.8,79,27.4,995.7,1.8
2024-03-09T02:00,26.0,72,30.1,996.8,0.8
2024-03-09T03:00,28.7,68,33.2,997.7,3.4
2024-03-09T04:00,30.8,56,34.7,997.9,3.4
2024-03-09T05:00,32.8,48,37.6,997.5,3.4
2024-03-09T06:00,34.6,39,39.3,996.7,5.4
2024-03-09T07:00,35.8,34,40.1,995.5,5.9
2024-03-09T08:00,36.4,32,40.2,994.3,6.9
2024-03-09T09:00,36.9,30,40.0,993.1,6.4
2024-03-09T10:00,36.9,29,39.2,992.7,5.5
2024-03-09T11:00,37.0,29,37.6,992.5,9.4
2024-03-09T12:00,35.9,30,35.7,992.8,13.7
2024-03-09T13:00,33.7,36,35.0,993.9,6.4
2024-03-09T14:00,32.1,40,33.6,994.4,6.3
2024-03-09T15:00,31.0,46,32.1,995.5,12.1
2024-03-09T16:00,29.6,54,31.9,996.5,8.1
2024-03-09T17:00,28.6,59,31.3,997.0,6.8
2024-03-09T18:00,27.3,62,30.2,997.3,4.8
2024-03-09T19:00,25.7,69,28.4,997.3,6.0
2024-03-09T20:00,25.3,72,28.5,997.2,4.7
2024-03-09T21:00,25.0,73,28.3,996.8,2.8
2024-03-09T22:00,25.4,69,28.6,996.5,2.6
2024-03-09T23:00,24.6,76,27.7,996.6,5.8
2024-03-10T00:00,24.2,80,27.5,997.0,5.9
2024-03-10T01:00,25.5,81,30.1,998.0,1.9
2024-03-10T02:00,27.2,73,31.6,999.0,4.0
2024-03-10T03:00,29.0,66,33.1,999.5,5.2
2024-03-10T04:00,30.9,57,35.2,1000.0,2.1
2024-03-10T05:00,32.7,46,37.2,999.9,3.1
2024-03-10T06:00,34.3,37,38.4,998.8,4.3
2024-03-10T07:00,35.8,31,39.6,997.4,4.9
2024-03-10T08:00,36.9,26,40.0,996.0,6.0
2024-03-10T09:00,37.6,23,39.1,994.8,8.7
2024-03-10T10:00,37.4,22,37.7,994.2,9.9
2024-03-10T11:00,36.6,25,36.3,994.2,9.3
2024-03-10T12:00,35.6,28,36.0,994.6,6.5
2024-03-10T13:00,32.5,38,33.7,995.4,6.4
2024-03-10T14:00,32.0,37,32.9,996.1,5.8
2024-03-10T15:00,31.2,40,31.2,997.0,14.5
2024-03-10T16:00,29.4,46,30.2,997.8,10.6
2024-03-10T17:00,28.4,50,29.1,998.6,12.3
2024-03-10T18:00,27.3,61,29.0,999.2,12.0
2024-03-10T19:00,26.7,71,29.4,999.0,11.6
2024-03-10T20:00,26.0,78,29.4,998.4,9.7
2024-03-10T21:00,25.5,81,29.4,998.1,7.1
2024-03-10T22:00,25.1,81,29.1,997.9,5.0
2024-03-10T23:00,24.2,85,27.9,998.0,5.9
2024-03-11T00:00,24.3,82,28.0,998.4,4.7
2024-03-11T01:00,26.0,86,30.9,999.3,6.2
2024-03-11T02:00,26.3,82,31.2,1000.2,4.6
2024-03-11T03:00,28.0,72,32.5,1001.1,4.6
2024-03-11T04:00,30.0,62,34.0,1001.5,5.8
2024-03-11T05:00,32.1,51,36.3,1001.2,7.1
2024-03-11T06:00,33.8,42,37.6,1000.2,9.4
2024-03-11T07:00,35.1,37,38.6,998.7,10.8
2024-03-11T08:00,36.1,34,39.1,997.2,12.5
2024-03-11T09:00,36.6,32,38.9,995.9,13.1
2024-03-11T10:00,36.6,32,37.8,995.0,13.0
2024-03-11T11:00,36.4,31,36.7,994.9,13.4
2024-03-11T12:00,35.1,33,34.9,995.2,16.3
2024-03-11T13:00,32.7,40,33.4,996.5,14.1
2024-03-11T14:00,31.7,44,32.3,997.5,15.5
2024-03-11T15:00,30.7,46,31.2,998.4,15.5
2024-03-11T16:00,29.6,47,30.0,999.2,14.4
2024-03-11T17:00,28.5,51,29.3,999.8,12.9
2024-03-11T18:00,27.1,57,28.2,999.9,11.8
2024-03-11T19:00,25.9,63,27.6,999.4,9.2
2024-03-11T20:00,25.0,68,27.4,998.9,5.9
2024-03-11T21:00,24.2,74,27.1,998.1,4.6
2024-03-11T22:00,23.5,79,26.5,997.6,4.6
2024-03-11T23:00,23.1,83,26.1,997.9,5.7
2024-03-12T00:00,22.4,84,25.5,998.3,3.2
2024-03-12T01:00,23.4,85,27.0,998.8,3.9
2024-03-12T02:00,25.7,70,28.9,999.9,3.6
2024-03-12T03:00,28.5,62,32.3,1000.7,1.8
2024-03-12T04:00,30.6,54,34.0,1001.0,3.2
2024-03-12T05:00,32.6,45,36.7,1000.6,4.3
2024-03-12T06:00,34.5,36,38.5,999.4,6.4
2024-03-12T07:00,36.1,30,39.6,998.0,7.6
2024-03-12T08:00,37.1,26,39.9,996.8,8.8
2024-03-12T09:00,37.4,26,39.5,995.3,10.1
2024-03-12T10:00,37.5,26,38.5,994.4,10.9
2024-03-12T11:00,36.8,26,35.9,994.1,14.4
2024-03-12T12:00,36.2,26,35.7,994.2,11.3
2024-03-12T13:00,33.8,32,34.3,995.9,7.4
2024-03-12T14:00,32.4,33,32.0,996.6,11.9
2024-03-12T15:00,30.9,36,30.5,997.3,11.8
2024-03-12T16:00,29.3,48,30.7,998.1,8.1
2024-03-12T17:00,28.1,57,30.4,998.5,6.1
2024-03-12T18:00,27.3,60,29.7,998.4,5.8
2024-03-12T19:00,26.2,68,29.3,998.1,5.0
2024-03-12T20:00,25.2,76,28.8,997.4,4.5
2024-03-12T21:00,24.2,84,28.1,996.6,4.9
2024-03-12T22:00,24.4,84,28.5,996.6,4.1
2024-03-12T23:00,23.3,89,27.6,996.6,2.3
2024-03-13T00:00,23.2,90,27.3,997.0,3.0
2024-03-13T01:00,23.5,84,27.0,997.6,4.7
2024-03-13T02:00,26.0,76,30.5,998.6,0.7
2024-03-13T03:00,28.2,70,32.5,999.4,4.7
2024-03-13T04:00,30.2,57,33.7,999.8,4.7
2024-03-13T05:00,32.3,44,36.1,999.7,4.5
2024-03-13T06:00,34.1,36,38.3,998.7,4.0
2024-03-13T07:00,35.5,31,39.7,997.3,3.8
2024-03-13T08:00,36.4,28,40.2,996.1,4.0
2024-03-13T09:00,37.1,25,39.8,994.6,4.8
2024-03-13T10:00,37.4,23,38.2,993.5,8.0
2024-03-13T11:00,37.0,22,35.8,993.1,12.6
2024-03-13T12:00,35.8,25,34.7,993.6,13.2
2024-03-13T13:00,33.0,35,34.3,995.0,4.8
2024-03-13T14:00,31.9,30,30.4,995.8,15.2
2024-03-13T15:00,29.9,28,28.3,996.8,10.0
2024-03-13T16:00,28.1,34,27.3,997.7,6.6
2024-03-13T17:00,28.7,30,27.9,998.1,4.3
2024-03-13T18:00,26.6,38,26.3,998.0,3.7
2024-03-13T19:00,25.7,38,24.8,997.5,6.4
2024-03-13T20:00,25.1,41,24.4,996.9,6.8
2024-03-13T21:00,26.3,37,26.1,996.4,1.4
2024-03-13T22:00,25.7,38,25.7,996.1,0.8
2024-03-13T23:00,23.6,46,23.5,996.0,3.1
2024-03-14T00:00,22.7,48,22.4,996.3,5.1
2024-03-14T01:00,23.5,53,23.7,997.2,6.5
2024-03-14T02:00,26.1,45,27.1,998.5,0.4
2024-03-14T03:00,29.1,40,30.1,999.1,1.8
2024-03-14T04:00,31.4,38,32.9,998.9,2.6
2024-03-14T05:00,33.6,31,36.3,998.5,1.6
2024-03-14T06:00,35.4,27,38.7,997.4,2.1
2024-03-14T07:00,37.0,21,40.3,995.8,1.1
2024-03-14T08:00,38.0,18,40.1,994.5,4.6
2024-03-14T09:00,38.6,19,40.0,993.4,6.6
2024-03-14T10:00,38.6,20,39.0,992.7,8.3
2024-03-14T11:00,38.3,21,37.7,992.3,8.4
2024-03-14T12:00,37.3,22,36.2,992.6,11.9
2024-03-14T13:00,34.3,27,34.0,993.7,8.1
2024-03-14T14:00,32.8,36,32.4,994.5,16.3
2024-03-14T15:00,30.4,56,32.7,995.3,12.9
2024-03-14T16:00,29.2,59,31.9,996.4,8.9
2024-03-14T17:00,28.1,63,31.3,996.9,5.8
2024-03-14T18:00,27.2,69,30.9,996.9,4.5
2024-03-14T19:00,26.9,72,31.1,995.9,2.5
2024-03-14T20:00,25.9,77,29.9,995.1,4.0
2024-03-14T21:00,25.3,81,29.6,994.7,3.2
2024-03-14T22:00,24.6,84,28.9,994.4,2.9
2024-03-14T23:00,24.4,84,28.7,994.5,2.3
2024-03-15T00:00,23.7,88,27.9,995.0,3.9
2024-03-15T01:00,24.6,85,28.8,995.7,4.8
2024-03-15T02:00,26.5,80,31.0,996.8,6.5
2024-03-15T03:00,28.6,72,33.3,997.4,5.4
2024-03-15T04:00,31.0,55,34.8,997.6,3.8
2024-03-15T05:00,33.2,45,37.8,997.1,3.3
2024-03-15T06:00,35.2,37,40.0,996.4,4.3
2024-03-15T07:00,36.8,30,41.1,995.1,5.4
2024-03-15T08:00,38.1,25,41.1,993.8,7.9
2024-03-15T09:00,38.8,22,40.1,992.7,11.3
2024-03-15T10:00,38.8,21,38.7,992.0,13.4
2024-03-15T11:00,38.0,25,37.6,991.9,12.8
2024-03-15T12:00,37.0,28,36.5,992.2,16.7
2024-03-15T13:00,33.1,48,34.5,993.8,18.2
2024-03-15T14:00,31.3,53,33.2,994.8,15.5
2024-03-15T15:00,29.6,58,31.5,995.8,14.8
2024-03-15T16:00,28.5,63,32.0,996.8,5.5
2024-03-15T17:00,27.6,69,31.6,997.4,3.3
2024-03-15T18:00,26.8,75,31.1,997.2,4.7
2024-03-15T19:00,25.8,82,30.4,996.8,4.3
2024-03-15T20:00,25.1,87,29.9,996.3,3.5
2024-03-15T21:00,24.6,91,29.6,995.9,2.9
2024-03-15T22:00,24.3,94,29.4,995.7,3.7
2024-03-15T23:00,23.8,97,29.1,995.7,2.6
2024-03-16T00:00,23.4,97,28.4,995.9,3.4
2024-03-16T01:00,24.8,94,30.1,996.7,4.3
2024-03-16T02:00,27.0,84,32.8,997.3,2.6
2024-03-16T03:00,29.3,68,34.1,997.9,3.9
2024-03-16T04:00,31.5,55,35.7,998.4,2.7
2024-03-16T05:00,33.3,47,37.7,998.0,4.8
2024-03-16T06:00,35.0,40,40.0,996.9,4.6
2024-03-16T07:00,36.6,33,41.2,995.6,6.0
2024-03-16T08:00,37.6,28,41.2,994.4,6.8
2024-03-16T09:00,38.2,26,40.5,993.3,8.4
2024-03-16T10:00,38.3,24,39.0,992.5,10.8
2024-03-16T11:00,37.4,24,37.1,992.4,10.4
2024-03-16T12:00,36.9,26,36.8,992.6,9.3
2024-03-16T13:00,34.3,32,34.0,993.9,13.0
2024-03-16T14:00,32.3,37,32.4,994.6,13.1
2024-03-16T15:00,30.6,48,32.0,995.5,10.5
2024-03-16T16:00,28.9,54,31.3,996.2,5.9
2024-03-16T17:00,27.4,55,29.3,996.7,5.0
2024-03-16T18:00,26.9,51,27.8,996.7,7.2
2024-03-16T19:00,25.8,63,27.6,996.3,7.8
2024-03-16T20:00,25.1,77,28.5,995.8,6.1
2024-03-16T21:00,24.7,85,29.1,995.3,4.1
2024-03-16T22:00,25.3,86,30.0,995.6,4.5
2024-03-16T23:00,25.7,88,30.3,995.9,8.7
2024-03-17T00:00,25.4,90,30.0,996.2,8.3
2024-03-17T01:00,25.5,92,30.7,996.8,6.5
2024-03-17T02:00,26.9,83,31.5,997.7,9.0
2024-03-17T03:00,28.8,70,32.9,998.4,8.3
2024-03-17T04:00,30.8,59,34.6,998.7,6.8
2024-03-17T05:00,32.5,50,36.9,998.4,6.5
2024-03-17T06:00,34.4,40,38.8,997.6,6.8
2024-03-17T07:00,36.0,33,40.1,996.2,7.0
2024-03-17T08:00,37.1,28,40.2,994.9,9.0
2024-03-17T09:00,37.8,24,39.4,993.9,11.4
2024-03-17T10:00,37.8,24,38.3,993.2,11.7
2024-03-17T11:00,37.3,24,36.5,993.2,12.1
2024-03-17T12:00,35.8,25,34.6,993.6,14.0
2024-03-17T13:00,33.2,33,33.3,994.7,9.9
2024-03-17T14:00,31.6,35,31.3,995.2,12.1
2024-03-17T15:00,30.1,37,29.6,996.1,11.5
2024-03-17T16:00,28.5,40,28.2,996.9,9.7
2024-03-17T17:00,27.1,43,27.0,997.3,8.5
2024-03-17T18:00,25.9,48,25.9,997.5,9.2
2024-03-17T19:00,24.8,56,25.5,997.1,8.0
2024-03-17T20:00,23.4,68,25.0,996.2,6.5
2024-03-17T21:00,24.0,68,26.4,995.8,2.6
2024-03-17T22:00,22.6,77,25.3,995.7,2.5
2024-03-17T23:00,22.6,79,25.3,995.8,4.3
2024-03-18T00:00,21.9,82,24.5,996.0,4.1
2024-03-18T01:00,22.9,88,26.6,996.6,3.7
2024-03-18T02:00,25.2,79,29.1,997.8,3.9
2024-03-18T03:00,27.5,69,31.1,998.7,6.7
2024-03-18T04:00,29.7,57,32.5,999.0,7.6
2024-03-18T05:00,31.9,45,35.3,998.7,6.5
2024-03-18T06:00,33.9,35,37.4,997.6,6.5
2024-03-18T07:00,35.6,27,38.6,996.0,6.9
2024-03-18T08:00,36.6,24,39.3,994.6,7.0
2024-03-18T09:00,37.2,24,39.4,993.3,7.8
2024-03-18T10:00,37.2,25,38.4,992.6,9.1
2024-03-18T11:00,36.6,25,35.8,992.5,12.3
2024-03-18T12:00,35.6,26,34.8,992.7,12.8
2024-03-18T13:00,32.5,36,33.7,993.9,4.6
2024-03-18T14:00,31.8,37,32.0,994.8,10.8
2024-03-18T15:00,30.6,40,30.9,995.5,10.1
2024-03-18T16:00,29.0,44,29.7,996.2,7.6
2024-03-18T17:00,28.0,47,28.7,996.7,7.9
2024-03-18T18:00,27.2,50,28.0,996.5,8.2
2024-03-18T19:00,26.3,55,27.7,996.1,5.9
2024-03-18T20:00,25.5,61,27.3,995.6,5.8
2024-03-18T21:00,25.3,62,28.0,995.0,0.5
2024-03-18T22:00,24.7,65,27.3,994.7,1.1
2024-03-18T23:00,24.1,69,26.6,994.8,2.2
2024-03-19T00:00,23.4,71,25.8,995.3,3.1
2024-03-19T01:00,24.5,87,28.5,996.1,7.2
2024-03-19T02:00,25.6,82,29.7,997.1,7.2
2024-03-19T03:00,27.6,71,31.7,997.9,4.7
2024-03-19T04:00,29.8,61,33.9,998.3,3.1
2024-03-19T05:00,32.3,47,36.6,997.5,4.2
2024-03-19T06:00,34.5,36,38.4,996.3,6.2
2024-03-19T07:00,36.0,29,39.1,995.1,9.0
2024-03-19T08:00,36.6,28,39.6,994.0,9.0
2024-03-19T09:00,36.9,28,39.7,992.7,7.2
2024-03-19T10:00,37.3,26,39.3,992.1,4.7
2024-03-19T11:00,37.4,25,37.7,991.8,7.4
2024-03-19T12:00,36.3,26,35.6,992.2,13.0
2024-03-19T13:00,33.8,30,33.6,993.6,10.5
2024-03-19T14:00,31.9,34,30.9,994.6,15.4
2024-03-19T15:00,30.6,34,29.9,995.4,11.3
2024-03-19T16:00,29.2,38,28.9,996.2,8.9
2024-03-19T17:00,27.4,50,28.3,996.6,7.6
2024-03-19T18:00,26.4,59,28.2,996.7,6.2
2024-03-19T19:00,25.7,66,28.3,996.3,4.9
2024-03-19T20:00,25.5,70,28.5,995.5,4.3
2024-03-19T21:00,25.0,74,28.3,994.8,3.7
2024-03-19T22:00,24.3,77,27.7,994.4,3.9
2024-03-19T23:00,23.3,81,26.3,994.7,5.1
2024-03-20T00:00,22.7,82,25.6,995.1,4.5
2024-03-20T01:00,25.1,83,29.0,995.8,6.8
2024-03-20T02:00,26.0,80,30.0,997.0,7.7
2024-03-20T03:00,27.8,70,31.5,997.7,7.6
2024-03-20T04:00,30.1,56,33.3,997.9,6.8
2024-03-20T05:00,32.5,43,36.0,997.4,6.2
2024-03-20T06:00,34.5,32,37.5,996.5,7.5
2024-03-20T07:00,36.1,23,38.1,995.0,8.8
2024-03-20T08:00,37.1,20,38.5,994.1,9.2
2024-03-20T09:00,37.6,19,38.4,992.8,9.7
2024-03-20T10:00,37.4,21,37.4,992.2,10.5
2024-03-20T11:00,36.9,21,35.6,992.1,11.3
2024-03-20T12:00,36.3,24,35.3,992.3,11.8
2024-03-20T13:00,33.6,35,33.6,993.3,14.3
2024-03-20T14:00,31.6,34,30.6,994.4,15.1
2024-03-20T15:00,30.4,36,30.0,994.9,11.2
2024-03-20T16:00,29.0,48,29.8,995.7,11.2
2024-03-20T17:00,27.6,69,30.6,996.3,11.5
2024-03-20T18:00,26.8,78,30.4,996.4,11.3
2024-03-20T19:00,26.2,84,30.3,995.9,10.4
2024-03-20T20:00,25.8,88,30.5,995.5,8.2
2024-03-20T21:00,25.4,90,30.3,995.0,6.2
2024-03-20T22:00,24.9,92,29.7,994.7,6.2
2024-03-20T23:00,25.1,90,29.8,995.0,6.9
2024-03-21T00:00,25.5,88,30.0,995.4,7.4
2024-03-21T01:00,25.6,88,30.1,995.9,8.4
2024-03-21T02:00,26.9,80,30.7,997.0,12.5
2024-03-21T03:00,28.5,71,32.0,997.6,11.7
2024-03-21T04:00,30.5,61,33.7,997.8,12.5
2024-03-21T05:00,31.9,55,34.6,997.4,15.4
2024-03-21T06:00,31.0,56,32.9,996.5,20.3
2024-03-21T07:00,33.2,48,37.1,995.3,13.7
2024-03-21T08:00,35.0,42,38.4,993.8,15.7
2024-03-21T09:00,35.2,41,38.2,992.5,15.8
2024-03-21T10:00,35.6,40,37.8,991.8,15.9
2024-03-21T11:00,32.2,51,34.1,992.1,16.6
2024-03-21T12:00,33.0,48,35.1,992.1,13.6
2024-03-21T13:00,31.0,53,33.2,993.3,12.9
2024-03-21T14:00,30.1,58,32.4,994.2,14.7
2024-03-21T15:00,29.5,63,32.3,995.1,12.4
2024-03-21T16:00,28.3,70,31.8,996.0,10.3
2024-03-21T17:00,27.8,74,32.2,996.5,6.4
2024-03-21T18:00,26.8,79,32.1,996.3,1.6
2024-03-21T19:00,25.8,88,31.2,995.6,3.3
2024-03-21T20:00,25.2,91,30.8,994.9,2.4
2024-03-21T21:00,24.7,94,30.5,994.1,1.1
2024-03-21T22:00,24.8,93,30.6,994.0,1.1
2024-03-21T23:00,25.1,92,30.3,993.9,4.2
2024-03-22T00:00,25.2,87,29.7,994.2,6.1
2024-03-22T01:00,25.6,87,30.0,994.2,8.6
2024-03-22T02:00,26.9,79,30.9,995.2,10.1
2024-03-22T03:00,28.8,69,32.3,996.0,11.5
2024-03-22T04:00,31.0,55,33.4,996.2,13.2
2024-03-22T05:00,33.0,44,35.6,996.2,13.5
2024-03-22T06:00,34.7,38,37.6,995.0,13.6
2024-03-22T07:00,35.7,35,38.9,993.4,13.3
2024-03-22T08:00,36.6,33,39.7,992.0,13.1
2024-03-22T09:00,37.3,31,39.9,990.7,12.6
2024-03-22T10:00,36.7,32,38.2,990.1,11.7
2024-03-22T11:00,36.4,32,37.2,989.9,11.4
2024-03-22T12:00,35.4,34,35.9,990.6,13.4
2024-03-22T13:00,31.7,47,33.1,992.0,14.0
2024-03-22T14:00,30.8,52,32.1,993.0,15.8
2024-03-22T15:00,29.7,56,31.3,993.7,14.8
2024-03-22T16:00,28.6,63,30.7,994.6,14.9
2024-03-22T17:00,27.7,71,30.9,995.2,11.9
2024-03-22T18:00,27.0,77,31.3,995.1,7.2
2024-03-22T19:00,26.2,84,31.1,994.4,4.3
2024-03-22T20:00,26.3,83,31.8,993.8,0.8
2024-03-22T21:00,25.6,87,31.0,993.1,1.4
2024-03-22T22:00,25.1,89,30.4,992.8,2.1
2024-03-22T23:00,24.6,91,29.7,992.8,2.8
2024-03-23T00:00,24.9,89,29.8,993.2,3.7
2024-03-23T01:00,25.5,90,30.6,994.1,5.4
2024-03-23T02:00,27.3,81,31.8,995.3,9.5
2024-03-23T03:00,29.3,70,33.5,996.3,8.9
2024-03-23T04:00,31.3,57,34.7,996.7,9.3
2024-03-23T05:00,33.4,43,36.7,996.0,10.0
2024-03-23T06:00,35.2,35,38.2,995.1,11.9
2024-03-23T07:00,36.6,30,39.4,993.8,12.4
2024-03-23T08:00,37.5,26,39.5,992.3,13.4
2024-03-23T09:00,38.1,23,39.1,991.2,13.6
2024-03-23T10:00,38.2,22,38.1,990.3,13.3
2024-03-23T11:00,37.8,21,36.6,990.1,12.9
2024-03-23T12:00,36.8,23,35.5,990.5,13.4
2024-03-23T13:00,33.9,31,34.1,992.1,8.1
2024-03-23T14:00,31.6,46,32.1,993.3,18.4
2024-03-23T15:00,30.2,53,31.6,994.3,15.2
2024-03-23T16:00,28.9,57,30.8,995.0,12.3
2024-03-23T17:00,27.8,62,30.2,995.8,9.5
2024-03-23T18:00,26.6,69,29.8,995.7,6.6
2024-03-23T19:00,25.3,78,28.8,995.6,6.0
2024-03-23T20:00,24.6,82,28.2,994.9,6.6
2024-03-23T21:00,24.0,86,27.7,994.3,6.9
2024-03-23T22:00,23.5,88,27.1,994.3,6.8
2024-03-23T23:00,24.1,86,27.9,994.5,6.2
2024-03-24T00:00,24.5,87,28.6,994.8,6.6
2024-03-24T01:00,25.8,88,30.8,996.0,6.2
2024-03-24T02:00,26.7,82,31.7,996.8,5.1
2024-03-24T03:00,28.6,70,33.1,997.7,5.0
2024-03-24T04:00,30.7,59,34.7,998.3,5.4
2024-03-24T05:00,32.7,48,37.1,997.8,5.4
2024-03-24T06:00,34.7,39,39.2,997.1,6.3
2024-03-24T07:00,36.4,31,40.3,995.8,7.4
2024-03-24T08:00,37.3,28,40.4,994.5,9.3
2024-03-24T09:00,37.9,26,40.0,993.1,10.5
2024-03-24T10:00,37.9,25,38.6,992.6,11.2
2024-03-24T11:00,37.3,26,37.2,992.4,10.4
2024-03-24T12:00,36.8,26,36.6,992.7,10.8
2024-03-24T13:00,33.4,36,34.4,993.7,8.8
2024-03-24T14:00,32.0,41,33.0,994.6,9.9
2024-03-24T15:00,30.7,43,31.3,995.6,12.1
2024-03-24T16:00,29.3,48,30.1,996.5,11.6
2024-03-24T17:00,28.2,56,29.7,997.1,11.5
2024-03-24T18:00,27.1,68,29.6,997.1,11.5
2024-03-24T19:00,26.3,76,29.4,996.6,11.2
2024-03-24T20:00,25.6,83,29.2,996.0,10.3
2024-03-24T21:00,24.9,88,28.9,995.3,8.4
2024-03-24T22:00,24.1,91,28.3,995.3,7.7
2024-03-24T23:00,23.7,92,27.7,995.5,7.8
2024-03-25T00:00,24.0,90,27.7,995.8,9.1
2024-03-25T01:00,24.8,85,28.4,996.4,9.8
2024-03-25T02:00,25.8,79,29.4,997.2,7.8
2024-03-25T03:00,27.7,67,31.2,997.8,6.6
2024-03-25T04:00,30.1,55,33.2,998.0,6.3
2024-03-25T05:00,32.6,43,36.0,997.4,7.0
2024-03-25T06:00,35.0,32,37.6,996.5,10.6
2024-03-25T07:00,36.5,28,38.8,995.4,12.8
2024-03-25T08:00,37.4,26,39.6,994.2,12.5
2024-03-25T09:00,38.1,24,39.5,993.2,13.2
2024-03-25T10:00,38.1,24,38.3,992.4,14.2
2024-03-25T11:00,37.7,24,36.9,992.2,14.0
2024-03-25T12:00,36.6,27,36.3,992.7,12.3
2024-03-25T13:00,33.7,36,35.4,993.6,4.8
2024-03-25T14:00,32.1,41,33.8,994.5,5.7
2024-03-25T15:00,31.2,50,32.8,995.6,14.1
2024-03-25T16:00,29.7,60,32.1,996.6,13.7
2024-03-25T17:00,28.3,67,31.2,997.5,12.1
2024-03-25T18:00,27.5,72,30.7,997.3,11.4
2024-03-25T19:00,26.7,76,30.0,996.5,10.8
2024-03-25T20:00,25.7,81,29.6,995.8,7.7
2024-03-25T21:00,24.6,86,28.9,995.1,4.4
2024-03-25T22:00,24.1,88,28.1,995.0,6.0
2024-03-25T23:00,23.7,89,27.5,995.4,6.9
2024-03-26T00:00,23.3,91,27.0,996.0,7.4
2024-03-26T01:00,24.5,85,28.1,996.8,7.9
2024-03-26T02:00,26.4,75,29.8,997.6,9.4
2024-03-26T03:00,28.3,66,31.6,998.3,8.4
2024-03-26T04:00,30.1,55,32.9,998.7,7.1
2024-03-26T05:00,32.1,44,35.8,998.2,6.3
2024-03-26T06:00,34.0,37,37.7,997.4,7.5
2024-03-26T07:00,35.5,31,38.8,996.2,8.8
2024-03-26T08:00,36.7,26,39.0,995.0,10.9
2024-03-26T09:00,37.5,22,38.3,993.7,13.0
2024-03-26T10:00,37.6,21,37.4,993.1,12.4
2024-03-26T11:00,37.0,22,36.2,992.8,10.1
2024-03-26T12:00,36.0,25,35.4,993.3,10.6
2024-03-26T13:00,33.1,34,34.1,994.3,5.1
2024-03-26T14:00,31.8,37,30.9,995.4,17.7
2024-03-26T15:00,30.5,35,29.8,996.9,12.7
2024-03-26T16:00,29.2,43,29.2,997.9,12.4
2024-03-26T17:00,27.7,64,29.6,998.5,13.9
2024-03-26T18:00,26.9,73,30.2,998.4,9.8
2024-03-26T19:00,26.1,77,30.2,998.1,4.2
2024-03-26T20:00,25.2,81,29.3,997.7,4.5
2024-03-26T21:00,24.9,83,28.9,997.4,5.6
2024-03-26T22:00,24.8,84,29.0,997.1,4.2
2024-03-26T23:00,24.4,86,28.7,997.5,4.2
2024-03-27T00:00,24.4,88,28.7,998.0,4.9
2024-03-27T01:00,25.6,81,29.3,998.6,8.7
2024-03-27T02:00,27.1,76,30.9,999.3,9.6
2024-03-27T03:00,29.3,66,33.1,1000.0,8.7
2024-03-27T04:00,31.4,54,34.7,1000.2,7.1
